==================================================================
fastsimcoal started on 26/06/2025 at 16:01:54

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
7620	1	data unknown	3134.86	0	0
7621	1	data unknown	5158.27	0	0
7622	1	data unknown	3015.21	0	0
7623	1	data unknown	2419.52	0	0
7624	1	data unknown	2284.81	0	0
7625	1	data unknown	1573.45	0	0
7626	1	data unknown	2743.1	0	0
7627	1	data unknown	2779.38	0	0
7628	1	data unknown	2749.73	0	0
7629	1	data unknown	184.029	0	0
7630	1	data unknown	912.392	0	0
7631	1	data unknown	1245.56	0	0
7632	1	data unknown	2318.39	0	0
7633	1	data unknown	352.783	0	0
7634	1	data unknown	2803.35	0	0
7635	1	data unknown	191.017	0	0
7636	1	data unknown	1524.42	0	0
7637	1	data unknown	1151.38	0	0
7638	1	data unknown	2644.68	0	0
7639	1	data unknown	6233.54	0	0
7640	1	data unknown	6950.37	0	0
7641	1	data unknown	2319.6	0	0
7642	1	data unknown	547.844	0	0
7643	1	data unknown	6169.94	0	0
7644	1	data unknown	1964.61	0	0
7645	1	data unknown	665.527	0	0
7646	1	data unknown	4896.64	0	0
7647	1	data unknown	1352.93	0	0
7648	1	data unknown	174.5	0	0
7649	1	data unknown	4318.43	0	0
7650	1	data unknown	2826.42	0	0
7651	1	data unknown	2878.74	0	0
7652	1	data unknown	947.006	0	0
7653	1	data unknown	4234.54	0	0
7654	1	data unknown	2954.48	0	0
7655	1	data unknown	2262.5	0	0
7656	1	data unknown	1948.62	0	0
7657	1	data unknown	1560.9	0	0
7658	1	data unknown	2990.1	0	0
7659	1	data unknown	5134.18	0	0
7660	1	data unknown	5278.76	0	0
7661	1	data unknown	698.074	0	0
7662	1	data unknown	1969.28	0	0
7663	1	data unknown	333.069	0	0
7664	1	data unknown	1716.45	0	0
7665	1	data unknown	2173.84	0	0
7666	1	data unknown	2415.4	0	0
7667	1	data unknown	1503.42	0	0
7668	1	data unknown	1509.29	0	0
7669	1	data unknown	982.994	0	0
7670	1	data unknown	4598.08	0	0
7671	1	data unknown	203.011	0	0
7672	1	data unknown	3855.74	0	0
7673	1	data unknown	3140.87	0	0
7674	1	data unknown	3206.4	0	0
7675	1	data unknown	354.019	0	0
7676	1	data unknown	416.916	0	0
7677	1	data unknown	4598.55	0	0
7678	1	data unknown	1682.36	0	0
7679	1	data unknown	2163.75	0	0
7680	1	data unknown	145.264	0	0
7681	1	data unknown	729.645	0	0
7682	1	data unknown	779.114	0	0
7683	1	data unknown	1045.99	0	0
7684	1	data unknown	46.936	0	0
7685	1	data unknown	2037.83	0	0
7686	1	data unknown	176.399	0	0
7687	1	data unknown	1511.15	0	0
7688	1	data unknown	989.723	0	0
7689	1	data unknown	2645.68	0	0
7690	1	data unknown	2483.12	0	0
7691	1	data unknown	327.766	0	0
7692	1	data unknown	298.965	0	0
7693	1	data unknown	1332.95	0	0
7694	1	data unknown	1559.77	0	0
7695	1	data unknown	2361.38	0	0
7696	1	data unknown	4813.3	0	0
7697	1	data unknown	5420.88	0	0
7698	1	data unknown	8701.89	0	0
7699	1	data unknown	2072.7	0	0
7700	1	data unknown	1214.49	0	0
7701	1	data unknown	6511.23	0	0
7702	1	data unknown	3690.23	0	0
7703	1	data unknown	2313.9	0	0
7704	1	data unknown	371.353	0	0
7705	1	data unknown	3141.52	0	0
7706	1	data unknown	446.06	0	0
7707	1	data unknown	1136.93	0	0
7708	1	data unknown	339.043	0	0
7709	1	data unknown	2270.84	0	0
7710	1	data unknown	432.495	0	0
7711	1	data unknown	4337.16	0	0
7712	1	data unknown	508.926	0	0
7713	1	data unknown	478.493	0	0
7714	1	data unknown	217.4	0	0
7715	1	data unknown	1645.55	0	0
7716	1	data unknown	405.952	0	0
7717	1	data unknown	1830.5	0	0
7718	1	data unknown	2173.4	0	0
7719	1	data unknown	14692.3	0	0
7720	1	data unknown	4569.47	0	0
7721	1	data unknown	3428.41	0	0
7722	1	data unknown	2531.32	0	0
7723	1	data unknown	3020.58	0	0
7724	1	data unknown	1951.47	0	0
7725	1	data unknown	3597.88	0	0
7726	1	data unknown	2125.77	0	0
7727	1	data unknown	2405.3	0	0
7728	1	data unknown	2192.14	0	0
7729	1	data unknown	3953.16	0	0
7730	1	data unknown	132.782	0	0
7731	1	data unknown	127.937	0	0
7732	1	data unknown	768.402	0	0
7733	1	data unknown	1815.06	0	0
7734	1	data unknown	1278.87	0	0
7735	1	data unknown	4634.51	0	0
7736	1	data unknown	839.607	0	0
7737	1	data unknown	1397.73	0	0
7738	1	data unknown	839.31	0	0
7739	1	data unknown	1159.07	0	0
7740	1	data unknown	29.541	0	0
7741	1	data unknown	159.492	0	0
7742	1	data unknown	191.132	0	0
7743	1	data unknown	192.696	0	0
7744	1	data unknown	726.883	0	0
7745	1	data unknown	2633.92	0	0
7746	1	data unknown	3022.04	0	0
7747	1	data unknown	410.988	0	0
7748	1	data unknown	1507.55	0	0
7749	1	data unknown	1250	0	0
7750	1	data unknown	1211.64	0	0
7751	1	data unknown	1488.95	0	0
7752	1	data unknown	531.883	0	0
7753	1	data unknown	1986.08	0	0
7754	1	data unknown	6045.26	0	0
7755	1	data unknown	370.544	0	0
7756	1	data unknown	1835.98	0	0
7757	1	data unknown	1500.33	0	0
7758	1	data unknown	441.01	0	0
7759	1	data unknown	909.966	0	0
7760	1	data unknown	521.79	0	0
7761	1	data unknown	59.0515	0	0
7762	1	data unknown	3437.95	0	0
7763	1	data unknown	5644.13	0	0
7764	1	data unknown	1355.62	0	0
7765	1	data unknown	252.953	0	0
7766	1	data unknown	999.893	0	0
7767	1	data unknown	1365.55	0	0
7768	1	data unknown	3151.73	0	0
7769	1	data unknown	1879.91	0	0
7770	1	data unknown	730.843	0	0
7771	1	data unknown	135.742	0	0
7772	1	data unknown	1464.71	0	0
7773	1	data unknown	7652.07	0	0
7774	1	data unknown	213.898	0	0
7775	1	data unknown	1161.14	0	0
7776	1	data unknown	3131.49	0	0
7777	1	data unknown	408.485	0	0
7778	1	data unknown	595.993	0	0
7779	1	data unknown	5351.17	0	0
7780	1	data unknown	2944.81	0	0
7781	1	data unknown	1088.93	0	0
7782	1	data unknown	850.06	0	0
7783	1	data unknown	699.585	0	0
7784	1	data unknown	2025.96	0	0
7785	1	data unknown	630.257	0	0
7786	1	data unknown	1058.65	0	0
7787	1	data unknown	4763.5	0	0
7788	1	data unknown	1762.79	0	0
7789	1	data unknown	1700.67	0	0
7790	1	data unknown	3205.55	0	0
7791	1	data unknown	1790.57	0	0
7792	1	data unknown	710.564	0	0
7793	1	data unknown	2761.91	0	0
7794	1	data unknown	493.973	0	0
7795	1	data unknown	4686.76	0	0
7796	1	data unknown	1439.34	0	0
7797	1	data unknown	3532.16	0	0
7798	1	data unknown	552.406	0	0
7799	1	data unknown	5308.73	0	0
7800	1	data unknown	1480.06	0	0
7801	1	data unknown	370.956	0	0
7802	1	data unknown	5489	0	0
7803	1	data unknown	1539.01	0	0
7804	1	data unknown	2281.04	0	0
7805	1	data unknown	8608.07	0	0
7806	1	data unknown	293.015	0	0
7807	1	data unknown	400.803	0	0
7808	1	data unknown	1093.21	0	0
7809	1	data unknown	344.002	0	0
7810	1	data unknown	964.195	0	0
7811	1	data unknown	1404.1	0	0
7812	1	data unknown	6041.92	0	0
7813	1	data unknown	2733.23	0	0
7814	1	data unknown	1457.92	0	0
7815	1	data unknown	1110.63	0	0
7816	1	data unknown	1761.28	0	0
7817	1	data unknown	406.166	0	0
7818	1	data unknown	350.555	0	0
7819	1	data unknown	5160.11	0	0
7820	1	data unknown	1678.22	0	0
7821	1	data unknown	678.375	0	0
7822	1	data unknown	1275.31	0	0
7823	1	data unknown	723.305	0	0
7824	1	data unknown	2552.83	0	0
7825	1	data unknown	447.54	0	0
7826	1	data unknown	712.509	0	0
7827	1	data unknown	459.465	0	0
7828	1	data unknown	7159.36	0	0
7829	1	data unknown	378.738	0	0
7830	1	data unknown	7234.5	0	0
7831	1	data unknown	1831.39	0	0
7832	1	data unknown	2735.51	0	0
7833	1	data unknown	1101.23	0	0
7834	1	data unknown	332.916	0	0
7835	1	data unknown	279.984	0	0
7836	1	data unknown	2769.19	0	0
7837	1	data unknown	2715.86	0	0
7838	1	data unknown	453.873	0	0
7839	1	data unknown	520.386	0	0
7840	1	data unknown	660.881	0	0
7841	1	data unknown	1653.73	0	0
7842	1	data unknown	210.571	0	0
7843	1	data unknown	221.222	0	0
7844	1	data unknown	2657.66	0	0
7845	1	data unknown	2371.95	0	0
7846	1	data unknown	3860.01	0	0
7847	1	data unknown	357.765	0	0
7848	1	data unknown	4887.45	0	0
7849	1	data unknown	3226.26	0	0
7850	1	data unknown	1144.77	0	0
7851	1	data unknown	626.068	0	0
7852	1	data unknown	1035.13	0	0
7853	1	data unknown	1648.08	0	0
7854	1	data unknown	260.277	0	0
7855	1	data unknown	591.896	0	0
7856	1	data unknown	3871.96	0	0
7857	1	data unknown	1009.49	0	0
7858	1	data unknown	3940.16	0	0
7859	1	data unknown	5722.31	0	0
7860	1	data unknown	131.027	0	0
7861	1	data unknown	6143.7	0	0
7862	1	data unknown	698.517	0	0
7863	1	data unknown	1479.12	0	0
7864	1	data unknown	1133.19	0	0
7865	1	data unknown	1159.44	0	0
7866	1	data unknown	925.049	0	0
7867	1	data unknown	106.522	0	0
7868	1	data unknown	13.504	0	0
7869	1	data unknown	5251.05	0	0
7870	1	data unknown	3820.1	0	0
7871	1	data unknown	1242.84	0	0
7872	1	data unknown	1189.96	0	0
7873	1	data unknown	1800.21	0	0
7874	1	data unknown	434.868	0	0
7875	1	data unknown	990.494	0	0
7876	1	data unknown	556.252	0	0
7877	1	data unknown	5061.11	0	0
7878	1	data unknown	1593.43	0	0
7879	1	data unknown	3565.77	0	0
7880	1	data unknown	499.756	0	0
7881	1	data unknown	844.849	0	0
7882	1	data unknown	2269.7	0	0
7883	1	data unknown	2573.04	0	0
7884	1	data unknown	465.706	0	0
7885	1	data unknown	1105.02	0	0
7886	1	data unknown	676.163	0	0
7887	1	data unknown	1703.48	0	0
7888	1	data unknown	4118.24	0	0
7889	1	data unknown	499.672	0	0
7890	1	data unknown	3429.76	0	0
7891	1	data unknown	87.059	0	0
7892	1	data unknown	1063.95	0	0
7893	1	data unknown	4637.21	0	0
7894	1	data unknown	290.726	0	0
7895	1	data unknown	2662.26	0	0
7896	1	data unknown	614.143	0	0
7897	1	data unknown	2525.09	0	0
7898	1	data unknown	1558.62	0	0
7899	1	data unknown	2496.95	0	0
7900	1	data unknown	1200.87	0	0
7901	1	data unknown	2835.72	0	0
7902	1	data unknown	138.519	0	0
7903	1	data unknown	1532.12	0	0
7904	1	data unknown	2569.06	0	0
7905	1	data unknown	3260.29	0	0
7906	1	data unknown	2596.06	0	0
7907	1	data unknown	946.93	0	0
7908	1	data unknown	3969.55	0	0
7909	1	data unknown	647.644	0	0
7910	1	data unknown	4273.45	0	0
7911	1	data unknown	929.695	0	0
7912	1	data unknown	3421.45	0	0
7913	1	data unknown	2949.89	0	0
7914	1	data unknown	178.482	0	0
7915	1	data unknown	1126.95	0	0
7916	1	data unknown	721.55	0	0
7917	1	data unknown	3462.17	0	0
7918	1	data unknown	1492.65	0	0
7919	1	data unknown	1805.44	0	0
7920	1	data unknown	865.791	0	0
7921	1	data unknown	1338.64	0	0
7922	1	data unknown	1069.76	0	0
7923	1	data unknown	2235.36	0	0
7924	1	data unknown	2989.04	0	0
7925	1	data unknown	37.5977	0	0
7926	1	data unknown	359.2	0	0
7927	1	data unknown	3498.37	0	0
7928	1	data unknown	707.932	0	0
7929	1	data unknown	8.9035	0	0
7930	1	data unknown	1065.16	0	0
7931	1	data unknown	2512.6	0	0
7932	1	data unknown	443.016	0	0
7933	1	data unknown	9087.71	0	0
7934	1	data unknown	625.061	0	0
7935	1	data unknown	2140.55	0	0
7936	1	data unknown	317.703	0	0
7937	1	data unknown	5950.25	0	0
7938	1	data unknown	1718.57	0	0
7939	1	data unknown	744.896	0	0
7940	1	data unknown	183.35	0	0
7941	1	data unknown	2026.02	0	0
7942	1	data unknown	2464.58	0	0
7943	1	data unknown	859.695	0	0
7944	1	data unknown	3474.85	0	0
7945	1	data unknown	956.772	0	0
7946	1	data unknown	17.4942	0	0
7947	1	data unknown	4.73022	0	0
7948	1	data unknown	1867.16	0	0
7949	1	data unknown	2557.67	0	0
7950	1	data unknown	2328.68	0	0
7951	1	data unknown	1915.44	0	0
7952	1	data unknown	501.228	0	0
7953	1	data unknown	1800.12	0	0
7954	1	data unknown	3218.66	0	0
7955	1	data unknown	228.928	0	0
7956	1	data unknown	138.206	0	0
7957	1	data unknown	1575.69	0	0
7958	1	data unknown	8252.41	0	0
7959	1	data unknown	202.751	0	0
7960	1	data unknown	125.076	0	0
7961	1	data unknown	3375.69	0	0
7962	1	data unknown	697.098	0	0
7963	1	data unknown	3679.48	0	0
7964	1	data unknown	6674.54	0	0
7965	1	data unknown	15.2588	0	0
7966	1	data unknown	1766.59	0	0
7967	1	data unknown	972.336	0	0
7968	1	data unknown	1926.9	0	0
7969	1	data unknown	3190.26	0	0
7970	1	data unknown	1407.4	0	0
7971	1	data unknown	1350.94	0	0
7972	1	data unknown	3523.34	0	0
7973	1	data unknown	1087.54	0	0
7974	1	data unknown	507.294	0	0
7975	1	data unknown	1878.25	0	0
7976	1	data unknown	3225.17	0	0
7977	1	data unknown	814.796	0	0
7978	1	data unknown	1874.22	0	0
7979	1	data unknown	3302.04	0	0
7980	1	data unknown	1170.51	0	0
7981	1	data unknown	759.88	0	0
7982	1	data unknown	1452.93	0	0
7983	1	data unknown	272.942	0	0
7984	1	data unknown	1453.03	0	0
7985	1	data unknown	1133.5	0	0
7986	1	data unknown	1919.86	0	0
7987	1	data unknown	1497.16	0	0
7988	1	data unknown	1796.48	0	0
7989	1	data unknown	4440.36	0	0
7990	1	data unknown	1032.35	0	0
7991	1	data unknown	8946.46	0	0
7992	1	data unknown	1715.45	0	0
7993	1	data unknown	314.85	0	0
7994	1	data unknown	2758.26	0	0
7995	1	data unknown	910.988	0	0
7996	1	data unknown	4381.4	0	0
7997	1	data unknown	392.784	0	0
7998	1	data unknown	1624.73	0	0
7999	1	data unknown	2077.38	0	0
8000	1	data unknown	6282.05	0	0
8001	1	data unknown	1239.34	0	0
8002	1	data unknown	943.253	0	0
8003	1	data unknown	324.425	0	0
8004	1	data unknown	671.356	0	0
8005	1	data unknown	3976.91	0	0
8006	1	data unknown	1633.53	0	0
8007	1	data unknown	1735.83	0	0
8008	1	data unknown	47.0734	0	0
8009	1	data unknown	1402.37	0	0
8010	1	data unknown	1352.91	0	0
8011	1	data unknown	1947.83	0	0
8012	1	data unknown	1582.88	0	0
8013	1	data unknown	1850.37	0	0
8014	1	data unknown	2177.21	0	0
8015	1	data unknown	4339.52	0	0
8016	1	data unknown	3288.87	0	0
8017	1	data unknown	1777.5	0	0
8018	1	data unknown	537.964	0	0
8019	1	data unknown	4458.22	0	0
8020	1	data unknown	698.517	0	0
8021	1	data unknown	277.428	0	0
8022	1	data unknown	2293.79	0	0
8023	1	data unknown	3569.6	0	0
8024	1	data unknown	646.66	0	0
8025	1	data unknown	783.897	0	0
8026	1	data unknown	104.485	0	0
8027	1	data unknown	289.711	0	0
8028	1	data unknown	305.397	0	0
8029	1	data unknown	1033.8	0	0
8030	1	data unknown	196.06	0	0
8031	1	data unknown	178.642	0	0
8032	1	data unknown	3339.06	0	0
8033	1	data unknown	45.0516	0	0
8034	1	data unknown	2881.42	0	0
8035	1	data unknown	1635.57	0	0
8036	1	data unknown	324.188	0	0
8037	1	data unknown	4511.02	0	0
8038	1	data unknown	252.502	0	0
8039	1	data unknown	11507	0	0
8040	1	data unknown	474.838	0	0
8041	1	data unknown	76.2024	0	0
8042	1	data unknown	2585.77	0	0
8043	1	data unknown	2358.64	0	0
8044	1	data unknown	1296.55	0	0
8045	1	data unknown	4273.06	0	0
8046	1	data unknown	165.932	0	0
8047	1	data unknown	4082.53	0	0
8048	1	data unknown	2469.29	0	0
8049	1	data unknown	4599.89	0	0
8050	1	data unknown	5212.58	0	0
8051	1	data unknown	4360.03	0	0
8052	1	data unknown	1167.76	0	0
8053	1	data unknown	1191.47	0	0
8054	1	data unknown	3785.48	0	0
8055	1	data unknown	5210.95	0	0
8056	1	data unknown	2334.84	0	0
8057	1	data unknown	2401.87	0	0
8058	1	data unknown	4924.45	0	0
8059	1	data unknown	1106.48	0	0
8060	1	data unknown	2463.97	0	0
8061	1	data unknown	3456.95	0	0
8062	1	data unknown	590.668	0	0
8063	1	data unknown	816.994	0	0
8064	1	data unknown	64.888	0	0
8065	1	data unknown	5107.26	0	0
8066	1	data unknown	1157.07	0	0
8067	1	data unknown	1949.87	0	0
8068	1	data unknown	460.037	0	0
8069	1	data unknown	1047.64	0	0
8070	1	data unknown	1396.06	0	0
8071	1	data unknown	168.488	0	0
8072	1	data unknown	2631.01	0	0
8073	1	data unknown	3808.78	0	0
8074	1	data unknown	492.523	0	0
8075	1	data unknown	1790.42	0	0
8076	1	data unknown	4212.44	0	0
8077	1	data unknown	845.108	0	0
8078	1	data unknown	2336.07	0	0
8079	1	data unknown	1786.38	0	0
8080	1	data unknown	11864.5	0	0
8081	1	data unknown	896.751	0	0
8082	1	data unknown	181.419	0	0
8083	1	data unknown	977.28	0	0
8084	1	data unknown	119.766	0	0
8085	1	data unknown	327.95	0	0
8086	1	data unknown	7521.07	0	0
8087	1	data unknown	224.709	0	0
8088	1	data unknown	465.698	0	0
8089	1	data unknown	478.561	0	0
8090	1	data unknown	5218.64	0	0
8091	1	data unknown	1104.43	0	0
8092	1	data unknown	149.086	0	0
8093	1	data unknown	977.623	0	0
8094	1	data unknown	1302.39	0	0
8095	1	data unknown	714.996	0	0
8096	1	data unknown	3373.95	0	0
8097	1	data unknown	2483.89	0	0
8098	1	data unknown	2334.21	0	0
8099	1	data unknown	711.151	0	0
8100	1	data unknown	54.184	0	0
8101	1	data unknown	3026.27	0	0
8102	1	data unknown	2489.39	0	0
8103	1	data unknown	4249.11	0	0
8104	1	data unknown	4088.83	0	0
8105	1	data unknown	149.94	0	0
8106	1	data unknown	297.035	0	0
8107	1	data unknown	205.757	0	0
8108	1	data unknown	274.948	0	0
8109	1	data unknown	1955.1	0	0
8110	1	data unknown	665.634	0	0
8111	1	data unknown	3779.13	0	0
8112	1	data unknown	2478.96	0	0
8113	1	data unknown	1286.35	0	0
8114	1	data unknown	1585.21	0	0
8115	1	data unknown	1660.09	0	0
8116	1	data unknown	969.65	0	0
8117	1	data unknown	2017.47	0	0
8118	1	data unknown	549.599	0	0
8119	1	data unknown	811.18	0	0
8120	1	data unknown	2291.4	0	0
8121	1	data unknown	2073.67	0	0
8122	1	data unknown	1694.76	0	0
8123	1	data unknown	1528.89	0	0
8124	1	data unknown	368.813	0	0
8125	1	data unknown	3086.16	0	0
8126	1	data unknown	3737.39	0	0
8127	1	data unknown	382.744	0	0
8128	1	data unknown	613.419	0	0
8129	1	data unknown	5692.27	0	0
8130	1	data unknown	2658.94	0	0
8131	1	data unknown	3179.95	0	0
8132	1	data unknown	5731.54	0	0
8133	1	data unknown	724.274	0	0
8134	1	data unknown	359.467	0	0
8135	1	data unknown	67.3904	0	0
8136	1	data unknown	430.832	0	0
8137	1	data unknown	3681.18	0	0
8138	1	data unknown	2313.39	0	0
8139	1	data unknown	880.493	0	0
8140	1	data unknown	735.611	0	0
8141	1	data unknown	1713.55	0	0
8142	1	data unknown	2597.73	0	0
8143	1	data unknown	270.958	0	0
8144	1	data unknown	663.979	0	0
8145	1	data unknown	632.553	0	0
8146	1	data unknown	11335.9	0	0
8147	1	data unknown	1624.93	0	0
8148	1	data unknown	1686.25	0	0
8149	1	data unknown	2563.66	0	0
8150	1	data unknown	221.031	0	0
8151	1	data unknown	281.059	0	0
8152	1	data unknown	146.568	0	0
8153	1	data unknown	3395.39	0	0
8154	1	data unknown	343.399	0	0
8155	1	data unknown	205.315	0	0
8156	1	data unknown	2861.93	0	0
8157	1	data unknown	77.3773	0	0
8158	1	data unknown	2426.1	0	0
8159	1	data unknown	486.32	0	0
8160	1	data unknown	1289.1	0	0
8161	1	data unknown	113.739	0	0
8162	1	data unknown	1594.89	0	0
8163	1	data unknown	1602.58	0	0
8164	1	data unknown	3253.75	0	0
8165	1	data unknown	67.688	0	0
8166	1	data unknown	2144.61	0	0
8167	1	data unknown	1034.83	0	0
8168	1	data unknown	3621.8	0	0
8169	1	data unknown	247.33	0	0
8170	1	data unknown	2167.49	0	0
8171	1	data unknown	4247.32	0	0
8172	1	data unknown	3791.94	0	0
8173	1	data unknown	280.785	0	0
8174	1	data unknown	1450.57	0	0
8175	1	data unknown	164.627	0	0
8176	1	data unknown	1623.4	0	0
8177	1	data unknown	3692.23	0	0
8178	1	data unknown	3701.39	0	0
8179	1	data unknown	377.945	0	0
8180	1	data unknown	135.155	0	0
8181	1	data unknown	1961.41	0	0
8182	1	data unknown	1241.01	0	0
8183	1	data unknown	1131.94	0	0
8184	1	data unknown	3492.1	0	0
8185	1	data unknown	921.73	0	0
8186	1	data unknown	2023.89	0	0
8187	1	data unknown	2909.97	0	0
8188	1	data unknown	2366.4	0	0
8189	1	data unknown	1861.66	0	0
8190	1	data unknown	3005.51	0	0
8191	1	data unknown	3056.42	0	0
8192	1	data unknown	5614.41	0	0
8193	1	data unknown	582.443	0	0
8194	1	data unknown	5915.79	0	0
8195	1	data unknown	2335.68	0	0
8196	1	data unknown	234.581	0	0
8197	1	data unknown	1685.36	0	0
8198	1	data unknown	1698.42	0	0
8199	1	data unknown	1149.68	0	0
8200	1	data unknown	1354.19	0	0
8201	1	data unknown	6015.88	0	0
8202	1	data unknown	1084.59	0	0
8203	1	data unknown	4151.28	0	0
8204	1	data unknown	2872.67	0	0
8205	1	data unknown	526.108	0	0
8206	1	data unknown	5989.06	0	0
8207	1	data unknown	895.615	0	0
8208	1	data unknown	2174.55	0	0
8209	1	data unknown	1068.28	0	0
8210	1	data unknown	824.02	0	0
8211	1	data unknown	3073.14	0	0
8212	1	data unknown	281.799	0	0
8213	1	data unknown	835.938	0	0
8214	1	data unknown	2901.92	0	0
8215	1	data unknown	1293.9	0	0
8216	1	data unknown	895.622	0	0
8217	1	data unknown	4325.81	0	0
8218	1	data unknown	1661.17	0	0
8219	1	data unknown	2774.71	0	0
8220	1	data unknown	566.559	0	0
8221	1	data unknown	1934.12	0	0
8222	1	data unknown	107.964	0	0
8223	1	data unknown	3289.24	0	0
8224	1	data unknown	1313.19	0	0
8225	1	data unknown	5498.18	0	0
8226	1	data unknown	2577.9	0	0
8227	1	data unknown	3324.36	0	0
8228	1	data unknown	538.017	0	0
8229	1	data unknown	591.248	0	0
8230	1	data unknown	277.634	0	0
8231	1	data unknown	1124.6	0	0
8232	1	data unknown	258.156	0	0
8233	1	data unknown	293.724	0	0
8234	1	data unknown	69.4885	0	0
8235	1	data unknown	1848.23	0	0
8236	1	data unknown	1150.67	0	0
8237	1	data unknown	1608.02	0	0
8238	1	data unknown	1189.19	0	0
8239	1	data unknown	231.804	0	0
8240	1	data unknown	966.301	0	0
8241	1	data unknown	536.118	0	0
8242	1	data unknown	2760.46	0	0
8243	1	data unknown	693.153	0	0
8244	1	data unknown	1745.07	0	0
8245	1	data unknown	1099.8	0	0
8246	1	data unknown	1227.27	0	0
8247	1	data unknown	1710.22	0	0
8248	1	data unknown	4322.34	0	0
8249	1	data unknown	363.449	0	0
8250	1	data unknown	468.468	0	0
8251	1	data unknown	640.297	0	0
8252	1	data unknown	7937.68	0	0
8253	1	data unknown	14.2441	0	0
8254	1	data unknown	633.125	0	0
8255	1	data unknown	1853.88	0	0
8256	1	data unknown	5377.46	0	0
8257	1	data unknown	1434.05	0	0
8258	1	data unknown	3444.34	0	0
8259	1	data unknown	1527.82	0	0
8260	1	data unknown	2771.09	0	0
8261	1	data unknown	881.546	0	0
8262	1	data unknown	4710.5	0	0
8263	1	data unknown	475.54	0	0
8264	1	data unknown	2274.51	0	0
8265	1	data unknown	1540.12	0	0
8266	1	data unknown	5569.31	0	0
8267	1	data unknown	3554.53	0	0
8268	1	data unknown	2044.25	0	0
8269	1	data unknown	173.035	0	0
8270	1	data unknown	1175.83	0	0
8271	1	data unknown	1151.73	0	0
8272	1	data unknown	4480.12	0	0
8273	1	data unknown	2010.12	0	0
8274	1	data unknown	3339.25	0	0
8275	1	data unknown	1446.92	0	0
8276	1	data unknown	277.39	0	0
8277	1	data unknown	2951.81	0	0
8278	1	data unknown	306.946	0	0
8279	1	data unknown	873.512	0	0
8280	1	data unknown	211.235	0	0
8281	1	data unknown	2205.25	0	0
8282	1	data unknown	852.959	0	0
8283	1	data unknown	165.871	0	0
8284	1	data unknown	721.146	0	0
8285	1	data unknown	718.094	0	0
8286	1	data unknown	4152.36	0	0
8287	1	data unknown	986.565	0	0
8288	1	data unknown	6454.38	0	0
8289	1	data unknown	1001.97	0	0
8290	1	data unknown	1368.1	0	0
8291	1	data unknown	2055.21	0	0
8292	1	data unknown	1279.43	0	0
8293	1	data unknown	1043.64	0	0
8294	1	data unknown	605.453	0	0
8295	1	data unknown	358.711	0	0
8296	1	data unknown	1112.22	0	0
8297	1	data unknown	742.256	0	0
8298	1	data unknown	2050.08	0	0
8299	1	data unknown	1159.87	0	0
8300	1	data unknown	3864.89	0	0
8301	1	data unknown	171.906	0	0
8302	1	data unknown	2232.98	0	0
8303	1	data unknown	46.9589	0	0
8304	1	data unknown	748.688	0	0
8305	1	data unknown	263.71	0	0
8306	1	data unknown	992.447	0	0
8307	1	data unknown	468.002	0	0
8308	1	data unknown	1342.43	0	0
8309	1	data unknown	9405.31	0	0
8310	1	data unknown	2352.64	0	0
8311	1	data unknown	298.309	0	0
8312	1	data unknown	1214.11	0	0
8313	1	data unknown	7227.49	0	0
8314	1	data unknown	4590.49	0	0
8315	1	data unknown	3780.42	0	0
8316	1	data unknown	920.616	0	0
8317	1	data unknown	312.241	0	0
8318	1	data unknown	13222.6	0	0
8319	1	data unknown	1632.56	0	0
8320	1	data unknown	3106.07	0	0
8321	1	data unknown	208.267	0	0
8322	1	data unknown	2795.3	0	0
8323	1	data unknown	662.643	0	0
8324	1	data unknown	523.232	0	0
8325	1	data unknown	1840.1	0	0
8326	1	data unknown	389.58	0	0
8327	1	data unknown	580.399	0	0
8328	1	data unknown	679.359	0	0
8329	1	data unknown	147.484	0	0
8330	1	data unknown	1548.13	0	0
8331	1	data unknown	3627.68	0	0
8332	1	data unknown	2868.62	0	0
8333	1	data unknown	4890.66	0	0
8334	1	data unknown	146.79	0	0
8335	1	data unknown	5209.05	0	0
8336	1	data unknown	165.97	0	0
8337	1	data unknown	833.71	0	0
8338	1	data unknown	781.242	0	0
8339	1	data unknown	1912.9	0	0
8340	1	data unknown	1999.79	0	0
8341	1	data unknown	1096.46	0	0
8342	1	data unknown	1187.06	0	0
8343	1	data unknown	2554.08	0	0
8344	1	data unknown	886.559	0	0
8345	1	data unknown	544.205	0	0
8346	1	data unknown	2656.76	0	0
8347	1	data unknown	2659.73	0	0
8348	1	data unknown	1909.56	0	0
8349	1	data unknown	2199.15	0	0
8350	1	data unknown	7363.81	0	0
8351	1	data unknown	7974.82	0	0
8352	1	data unknown	823.914	0	0
8353	1	data unknown	6069.05	0	0
8354	1	data unknown	3628.7	0	0
8355	1	data unknown	560.432	0	0
8356	1	data unknown	2076.89	0	0
8357	1	data unknown	327.805	0	0
8358	1	data unknown	2743.68	0	0
8359	1	data unknown	291.855	0	0
8360	1	data unknown	416.473	0	0
8361	1	data unknown	69.8242	0	0
8362	1	data unknown	2085.75	0	0
8363	1	data unknown	281.242	0	0
8364	1	data unknown	1113.11	0	0
8365	1	data unknown	5809.72	0	0
